Bins,Hist,Dset,Energy,Variable,yMin,yMax,runType
1.9267893,0.0090549451,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
1.956689,0.008967033,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
1.9865886,0.0087032967,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.0164883,0.0072087912,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.046388,0.0078241758,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.0762876,0.0069450549,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.1061873,0.0058901099,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.136087,0.005010989,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.1659866,0.0058901099,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.1958863,0.0061538462,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.225786,0.0036923077,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.2556856,0.0043076923,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.2855853,0.0037802198,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.315485,0.0037802198,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.3453846,0.0032527473,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.3752843,0.0025494505,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.4051839,0.0024615385,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.4350836,0.0023736264,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.4649833,0.0023736264,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.4948829,0.0026373626,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.5247826,0.002989011,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.5546823,0.0014945055,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.5845819,0.0021978022,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.6144816,0.0011428571,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.6443813,0.0016703297,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.6742809,0.0012307692,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.7041806,0.00079120879,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.7340803,0.00087912088,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.7639799,0.0014065934,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.7938796,0.0010549451,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.8237793,0.0007032967,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.8536789,0.0012307692,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.8835786,0.0010549451,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.9134783,0.00079120879,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.9433779,0.00096703297,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
2.9732776,0.00079120879,C-EPIC-0.6kV,0.277,eccentricity,0,0.4,CDL
0.97000003,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
0.99989969,0.0064703979,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.0297994,0.015852475,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.059699,0.03170495,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.0895987,0.038606708,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.1194984,0.046155505,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.149398,0.051223984,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.1792977,0.049822064,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.2091973,0.051439664,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.239097,0.053272943,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.2689967,0.056723822,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.2988963,0.049390704,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.328796,0.044861426,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.3586957,0.049606384,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.3885953,0.049714224,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.418495,0.040116467,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.4483947,0.037420468,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.4782943,0.036665588,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.508194,0.032999029,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.5380937,0.028469751,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.5679933,0.029224631,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.597893,0.027391351,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.6277927,0.022754233,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.6576923,0.020597433,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.687592,0.019195514,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.7174917,0.017685754,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.7473913,0.013587836,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.777291,0.014666235,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.8071906,0.011970236,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.8370903,0.011215356,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.86699,0.010999676,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.8968896,0.010783997,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.9267893,0.0083036773,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.956689,0.0077644775,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
1.9865886,0.0033430389,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.0164883,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.046388,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.0762876,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.1061873,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.136087,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.1659866,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.1958863,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.225786,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.2556856,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.2855853,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.315485,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.3453846,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.3752843,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.4051839,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.4350836,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.4649833,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.4948829,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.5247826,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.5546823,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.5845819,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.6144816,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.6443813,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.6742809,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.7041806,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.7340803,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.7639799,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.7938796,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.8237793,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.8536789,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.8835786,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.9134783,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.9433779,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
2.9732776,0,Cu-EPIC-0.9kV,0.525,eccentricity,0.4,0.7,CDL
0.97000003,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
0.99989969,0.0078970143,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.0297994,0.027801817,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.059699,0.042946776,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.0895987,0.05463003,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.1194984,0.06220251,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.149398,0.06782778,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.1792977,0.068909563,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.2091973,0.065772393,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.239097,0.063176114,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.2689967,0.066745997,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.2988963,0.058091735,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.328796,0.052466465,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.3586957,0.047165729,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.3885953,0.039052358,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.418495,0.037321506,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.4483947,0.028775422,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.4782943,0.025962787,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.508194,0.025421895,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.5380937,0.025205539,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.5679933,0.018498486,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.597893,0.019039377,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.6277927,0.015794029,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.6576923,0.013630463,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.687592,0.011034184,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.7174917,0.0090869753,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.7473913,0.0081133708,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.777291,0.0069234098,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.8071906,0.0057334487,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.8370903,0.0056252704,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.86699,0.0050843791,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.8968896,0.0037862397,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.9267893,0.0036780614,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.956689,0.0046516659,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
1.9865886,0.001947209,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.0164883,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.046388,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.0762876,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.1061873,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.136087,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
2.1659866,0,Cu-EPIC-2kV,0.93,eccentricity,0.7,1.2,CDL
