hits,run
167,326
177,326
157,326
181,326
146,326
172,326
177,326
171,326
73,326
179,326
174,326
205,326
180,326
180,326
174,326
349,326
188,326
174,326
164,326
166,326
177,326
176,326
168,326
185,326
169,326
174,326
171,326
76,326
192,326
177,326
169,326
185,326
172,326
167,326
190,326
159,326
140,326
177,326
179,326
180,326
168,326
160,326
175,326
67,326
202,326
181,326
170,326
185,326
198,326
183,326
141,326
183,326
214,326
179,326
167,326
165,326
188,326
161,326
193,326
198,326
69,326
178,326
359,326
161,326
193,326
192,326
184,326
162,326
198,326
180,326
158,326
174,326
177,326
175,326
192,326
169,326
178,326
195,326
153,326
195,326
176,326
173,326
177,326
188,326
186,326
174,326
161,326
155,326
195,326
185,326
185,326
158,326
192,326
177,326
166,326
174,326
174,326
63,326
186,326
23,326
165,326
56,326
188,326
71,326
194,326
178,326
61,326
178,326
190,326
175,326
183,326
195,326
194,326
168,326
168,326
197,326
168,326
177,326
190,326
72,326
66,326
177,326
186,326
195,326
78,326
169,326
190,326
228,326
172,326
60,326
169,326
185,326
199,326
198,326
168,326
390,326
163,326
172,326
182,326
199,326
172,326
182,326
336,326
310,326
171,326
344,326
162,326
165,326
171,326
180,326
165,326
160,326
193,326
161,326
162,326
162,326
165,326
193,326
184,326
163,326
73,326
177,326
64,326
194,326
171,326
181,326
60,326
166,326
223,326
175,326
169,326
174,326
180,326
177,326
172,326
173,326
72,326
173,326
168,326
177,326
178,326
178,326
172,326
182,326
180,326
174,326
190,326
158,326
169,326
163,326
168,326
176,326
180,326
174,326
178,326
200,326
173,326
164,326
172,326
145,326
171,326
185,326
163,326
167,326
142,326
221,326
184,326
55,326
179,326
180,326
335,326
173,326
170,326
177,326
175,326
75,326
58,326
154,326
164,326
86,326
55,326
190,326
166,326
61,326
181,326
162,326
169,326
162,326
56,326
170,326
188,326
209,326
143,326
188,326
163,326
168,326
150,326
134,326
172,326
83,326
126,326
64,326
174,326
156,326
186,326
185,326
196,326
164,326
156,326
173,326
168,326
54,326
189,326
157,326
186,326
163,326
61,326
196,326
187,326
170,326
156,326
178,326
161,326
205,326
183,326
187,326
197,326
313,326
166,326
167,326
190,326
180,326
219,326
169,326
169,326
162,326
177,326
166,326
190,326
204,326
167,326
183,326
164,326
162,326
184,326
133,326
155,326
171,326
171,326
71,326
356,326
200,326
177,326
188,326
159,326
186,326
175,326
174,326
167,326
186,326
174,326
164,326
174,326
182,326
180,326
170,326
167,326
141,326
152,326
171,326
191,326
180,326
157,326
267,326
201,326
64,326
180,326
150,326
199,326
177,326
166,326
183,326
169,326
62,326
166,326
159,326
130,326
161,326
191,326
178,326
170,326
183,326
162,326
162,326
188,326
168,326
183,326
66,326
337,326
201,326
159,326
171,326
179,326
177,326
178,326
150,326
186,326
153,326
62,326
181,326
170,326
173,326
202,326
140,326
161,326
190,326
185,326
140,326
184,326
163,326
168,326
166,326
179,326
144,326
196,326
195,326
176,326
161,326
181,326
177,326
194,326
170,326
190,326
179,326
44,326
176,326
162,326
165,326
334,326
167,326
175,326
178,326
189,326
168,326
181,326
186,326
181,326
183,326
166,326
180,326
69,326
172,326
58,326
168,326
173,326
164,326
174,326
170,326
159,326
64,326
166,326
177,326
208,326
210,326
191,326
189,326
186,326
171,326
193,326
193,326
169,326
179,326
186,326
178,326
178,326
183,326
192,326
169,326
175,326
156,326
179,326
181,326
199,326
138,326
178,326
163,326
189,326
175,326
180,326
185,326
176,326
159,326
183,326
198,326
154,326
176,326
159,326
63,326
188,326
187,326
171,326
52,326
164,326
181,326
167,326
317,326
176,326
163,326
192,326
153,326
156,326
58,326
174,326
159,326
61,326
164,326
199,326
168,326
175,326
158,326
185,326
166,326
173,326
81,326
180,326
172,326
165,326
179,326
162,326
64,326
187,326
191,326
199,326
179,326
151,326
203,326
156,326
177,326
138,326
173,326
179,326
189,326
188,326
169,326
175,326
160,326
181,326
167,326
176,326
187,326
160,326
199,326
162,326
170,326
188,326
169,326
158,326
151,326
166,326
204,326
165,326
59,326
170,326
168,326
159,326
64,326
195,326
65,326
166,326
172,326
183,326
194,326
152,326
158,326
201,326
236,326
185,326
137,326
170,326
157,326
172,326
191,326
187,326
180,326
161,326
158,326
175,326
162,326
155,326
59,326
169,326
182,326
182,326
169,326
184,326
196,326
179,326
161,326
147,326
176,326
192,326
67,326
192,326
162,326
184,326
66,326
174,326
178,326
173,326
177,326
51,326
165,326
193,326
163,326
185,326
166,326
165,326
178,326
162,326
183,326
160,326
149,326
183,326
182,326
170,326
163,326
176,326
171,326
148,326
165,326
180,326
67,326
191,326
158,326
155,326
161,326
184,326
162,326
115,326
68,326
176,326
175,326
156,326
183,326
140,326
176,326
64,326
179,326
195,326
165,326
186,326
166,326
163,326
140,326
181,326
164,326
176,326
170,326
191,326
202,326
252,326
169,326
192,326
166,326
177,326
170,326
168,326
181,326
171,326
149,326
179,326
170,326
193,326
189,326
175,326
190,326
66,326
69,326
137,326
50,326
165,326
183,326
141,326
195,326
168,326
193,326
154,326
169,326
188,326
180,326
178,326
193,326
162,326
20,326
53,326
183,326
169,326
198,326
212,326
180,326
63,326
63,326
174,326
168,326
143,326
237,326
159,326
172,326
178,326
167,326
171,326
174,326
134,326
179,326
186,326
182,326
131,326
175,326
161,326
192,326
162,326
133,326
167,326
190,326
174,326
198,326
118,326
196,326
168,326
163,326
168,326
203,326
145,326
177,326
163,326
154,326
189,326
163,326
167,326
161,326
151,326
170,326
185,326
205,326
171,326
200,326
159,326
162,326
171,326
172,326
165,326
207,326
177,326
209,326
173,326
188,326
157,326
183,326
172,326
185,326
187,326
172,326
164,326
185,326
183,326
168,326
166,326
173,326
160,326
172,326
163,326
136,326
177,326
167,326
175,326
174,326
166,326
180,326
68,326
83,326
47,326
195,326
170,326
184,326
195,326
185,326
191,326
144,326
202,326
181,326
186,326
184,326
177,326
159,326
187,326
126,326
328,326
167,326
63,326
172,326
166,326
156,326
221,326
193,326
171,326
194,326
200,326
195,326
381,326
181,326
196,326
159,326
172,326
164,326
173,326
172,326
185,326
201,326
172,326
54,326
178,326
176,326
186,326
189,326
187,326
173,326
191,326
183,326
68,326
190,326
203,326
206,326
183,326
173,326
162,326
219,326
165,326
164,326
175,326
141,326
161,326
194,326
152,326
178,326
168,326
186,326
156,326
185,326
157,326
171,326
155,326
187,326
178,326
176,326
70,326
173,326
162,326
49,326
56,326
182,326
58,326
164,326
164,326
176,326
181,326
167,326
186,326
225,326
172,326
179,326
185,326
151,326
343,326
196,326
177,326
174,326
169,326
146,326
198,326
202,326
256,326
202,326
176,326
185,326
179,326
187,326
328,326
183,326
171,326
187,326
180,326
159,326
184,326
187,326
153,326
205,326
173,326
69,326
169,326
179,326
186,326
187,326
164,326
160,326
161,326
202,326
158,326
177,326
178,326
165,326
159,326
318,326
175,326
165,326
184,326
62,326
166,326
168,326
69,326
169,326
169,326
189,326
174,326
165,326
166,326
187,326
176,326
175,326
182,326
205,326
161,326
179,326
68,326
88,326
175,326
215,326
170,326
65,326
158,326
190,326
190,326
186,326
183,326
189,326
174,326
186,326
193,326
166,326
176,326
175,326
152,326
193,326
171,326
166,326
336,326
192,326
201,326
192,326
179,326
162,326
185,326
175,326
186,326
141,326
201,326
175,326
173,326
161,326
193,326
168,326
167,326
186,326
189,326
187,326
177,326
75,326
176,326
162,326
177,326
177,326
169,326
185,326
61,326
169,326
190,326
174,326
182,326
187,326
163,326
178,326
173,326
167,326
210,326
187,326
175,326
174,326
180,326
167,326
57,326
137,326
169,326
57,326
178,326
185,326
176,326
170,326
174,326
180,326
169,326
203,326
174,326
175,326
161,326
167,326
153,326
169,326
163,326
62,326
166,326
176,326
161,326
166,326
159,326
184,326
159,326
169,326
60,326
181,326
194,326
169,326
149,326
176,326
59,326
182,326
179,326
169,326
175,326
188,326
182,326
137,326
179,326
213,326
173,326
187,326
169,326
170,326
177,326
179,326
210,326
167,326
179,326
156,326
150,326
169,326
193,326
180,326
179,326
169,326
51,326
164,326
185,326
205,326
163,326
188,326
175,326
164,326
164,326
189,326
159,326
149,326
164,326
161,326
172,326
190,326
159,326
171,326
184,326
187,326
173,326
177,326
175,326
155,326
180,326
184,326
177,326
171,326
176,326
172,326
177,326
156,326
201,326
161,326
167,326
189,326
189,326
178,326
168,326
173,326
195,326
186,326
204,326
151,326
199,326
167,326
66,326
157,326
192,326
173,326
292,326
162,326
163,326
167,326
152,326
183,326
162,326
173,326
185,326
59,326
43,326
161,326
203,326
176,326
158,326
292,326
200,326
149,326
182,326
193,326
80,326
525,326
172,326
343,326
183,326
174,326
184,326
192,326
166,326
99,326
206,326
164,326
162,326
183,326
169,326
179,326
144,326
180,326
190,326
157,326
179,326
178,326
184,326
149,326
175,326
164,326
195,326
154,326
101,326
128,326
102,326
172,326
54,326
174,326
202,326
189,326
202,326
174,326
158,326
177,326
177,326
62,326
151,326
175,326
165,326
151,326
163,326
199,326
179,326
123,326
174,326
179,326
187,326
176,326
160,326
169,326
194,326
167,326
168,326
154,326
201,326
166,326
165,326
151,326
190,326
194,326
190,326
187,326
166,326
137,326
197,326
54,326
170,326
179,326
192,326
143,326
166,326
207,326
166,326
76,326
198,326
170,326
188,326
171,326
172,326
66,326
171,326
163,326
177,326
174,326
196,326
186,326
180,326
173,326
149,326
193,326
180,326
154,326
189,326
169,326
63,326
203,326
355,326
178,326
155,326
193,326
180,326
79,326
53,326
163,326
153,326
174,326
180,326
153,326
182,326
146,326
55,326
175,326
189,326
64,326
112,326
165,326
181,326
211,326
181,326
258,326
188,326
179,326
170,326
169,326
143,326
168,326
186,326
174,326
182,326
176,326
173,326
186,326
178,326
175,326
155,326
191,326
189,326
169,326
176,326
190,326
154,326
164,326
162,326
167,326
213,326
189,326
177,326
174,326
206,326
186,326
191,326
166,326
167,326
173,326
171,326
184,326
159,326
152,326
195,326
57,326
169,326
151,326
165,326
183,326
174,326
170,326
154,326
173,326
193,326
159,326
177,326
171,326
170,326
165,326
56,326
167,326
177,326
174,326
171,326
56,326
165,326
190,326
342,326
182,326
193,326
138,326
162,326
167,326
171,326
55,326
191,326
170,326
60,326
190,326
151,326
193,326
174,326
158,326
176,326
69,326
198,326
154,326
152,326
172,326
179,326
173,326
182,326
81,326
169,326
162,326
170,326
177,326
73,326
178,326
168,326
185,326
193,326
161,326
168,326
170,326
204,326
164,326
88,326
164,326
184,326
183,326
384,326
177,326
181,326
172,326
190,326
72,326
167,326
148,326
58,326
152,326
163,326
54,326
177,326
172,326
181,326
178,326
281,326
148,326
317,326
174,326
